time,exp5b_pdps_imu-Clip__exp5b_audio-L,exp5b_pdps_imu-Clip__exp5b_mpipe-L,exp5b_pdps_imu-Clip__exp5b_audio-R,exp5b_pdps_imu-Clip__exp5b_mpipe-R,exp5b_audio-L__exp5b_mpipe-L,exp5b_audio-L__exp5b_audio-R,exp5b_audio-L__exp5b_mpipe-R,exp5b_mpipe-L__exp5b_audio-R,exp5b_mpipe-L__exp5b_mpipe-R,exp5b_audio-R__exp5b_mpipe-R
654.0,,,,,0.5756159732524122,0.25255087521597597,0.5214489524746819,0.26422289737700255,0.7502080285604764,0.26180886459545877
654.5,,,,,0.575352223563869,0.24306935890323622,0.4565288865591436,0.21523713641119602,0.6297647460799295,0.29163394449776586
655.0,,,,,0.5755407812682143,0.47970057351868356,0.42681385742716593,0.4860385146660247,0.6882511158054638,0.32661407387926106
655.5,,,,,0.44220676211245125,0.35628208971749276,0.44645372819102336,0.4961052394449885,0.628416418679197,0.3414549970432461
656.0,,,,,0.33783619529195397,0.22138008539983242,0.30019244841237247,0.48914661478266247,0.8193002078179096,0.45738314797443014
656.5,,,,,0.3800281521447024,0.26782545872093033,0.4208901820122356,0.46947716260164246,0.7013804196223932,0.3120826707525837
657.0,,,,,0.2910698939029385,0.35901264662795707,0.4132034403018584,0.2576753275858597,0.6029533220796145,0.27573396774188325
657.5,,,,,0.63005847678761,0.27232505560987297,0.41803946876048415,0.2728188384443245,0.6104841946130289,0.2619579419312051
658.0,,,,,0.6191820564609617,0.2723273675795392,0.5004478997077793,0.28149170866365103,0.7127738515268336,0.2904081041935995
658.5,,,,,0.6077860600342899,0.2811733908030243,0.37233752790111735,0.5414826946666041,0.5050371966956488,0.5431319835967396
659.0,,,,,0.5962467723188947,0.2695927759087391,0.18324105823388157,0.5450061465751539,0.3599909686966287,0.5834362693091033
659.5,,,,,0.5849289622488548,0.3416969149787236,0.37685480110373204,0.6302734972553596,0.5144315950855063,0.4330943640995156
660.0,,,,,0.5741476435285626,0.3403032402618697,0.3667766115842233,0.6109859343100084,0.41831434364772024,0.5215609501155091
660.5,,,,,0.5641433438716185,0.34008179234553093,0.33187579075499646,0.6366434498631837,0.36601214161610324,0.4854934638481935
661.0,,,,,0.5550725934415339,0.3271332037677211,0.4711729791613577,0.5294156959005969,0.5814985017729354,0.4580358098384416
661.5,,,,,0.5470117106216466,0.5712094787897877,0.47564115162592424,0.7336545070340621,0.5401894885082053,0.5662816365543326
662.0,,,,,0.5399698215692087,0.5749159905993799,0.45921047098402107,0.6931618717288862,0.492608637208702,0.4899565322225461
662.5,,,,,0.5339065100904887,0.5798705081736639,0.44745254162182635,0.6570328876974065,0.4678321368605163,0.45818170337107755
663.0,,,,,0.4227948488775824,0.43780388245241886,0.21408474058893834,0.6259166914471564,0.32333558768125337,0.32552802183734586
663.5,,,,,0.23571029014049297,0.295315756352672,0.33447823117189807,0.599975878484483,0.32161821295317033,0.3617366957410844
664.0,,,,,0.22533474437208942,0.2951985545113496,0.27852036328172536,0.578971009353087,0.4377536871177081,0.4425990967453702
664.5,,,,,0.21343718193279476,0.33073819618681743,0.2303162915716176,0.5623872837728465,0.598579047575774,0.6094762510664762
665.0,,,,,0.49706922914092583,0.521292994932325,0.44416427085723065,0.5495686242017155,0.6093832373909124,0.579318812243899
665.5,,,,,0.37137920328562185,0.38324702641448033,0.3620649100540274,0.539831507184106,0.6236777741283757,0.5547952121358878
666.0,,,,,0.23191334618613352,0.28379673254422433,0.22089882463316343,0.5325446435398854,0.6419606003776143,0.5360954996622064
666.5,,,,,0.21764117255230633,0.25983484876835755,0.22730083607454712,0.5271736797589804,0.6646077522939946,0.5223052259383043
667.0,,,,,0.27084099089567687,0.31740756068364695,0.24917607738833195,0.5232983148873057,0.6251849275351884,0.4591219326844793
667.5,,,,,0.4486585998424157,0.41732629142383204,0.24671172898608207,0.5206120700358677,0.4897162795914778,0.3163347744819656
668.0,,,,,0.45199407456861357,0.41182842225256755,0.21953991392415628,0.5189140661092269,0.23482921391127076,0.2533189338568856
668.5,,,,,0.4546365166631519,0.1621877778157568,0.2781312753892941,0.37228051348838204,0.6230304042905768,0.27014006629886883
669.0,,,,,0.4580385803282811,0.21389372967857126,0.24890824729729394,0.2701525686633913,0.27349732900870605,0.2925618904579987
669.5,,,,,0.4662061875212128,0.2793667800378182,0.23702411842810317,0.33485416580974126,0.25574926816698274,0.24913117071907528
670.0,,,,,0.2405001652714515,0.34076535283968595,0.26055151786329395,0.27392631213390173,0.26581457665509234,0.3132044606401284
670.5,,,,,0.2626051297380877,0.28073712412940377,0.25060721099544664,0.5359304963633248,0.33572414594600525,0.2541721590775399
671.0,,,,,0.3149547426282665,0.35111701675131235,0.3049120941330222,0.4360296933751213,0.6473037776592883,0.24531402602897173
671.5,,,,,0.23093936876737442,0.5527300338264474,0.20818592174588094,0.30062803650620706,0.9337260368357796,0.2553971769933396
672.0,,,,,0.1997943475089394,0.5035917881795333,0.12919596217763246,0.28528821584492586,0.9352763703134199,0.2143862980630703
672.5,,,,,0.4683244525600717,0.495496150895546,0.4635759577500639,0.4525532699340623,0.9368152864907758,0.5790262103286403
673.0,,,,,0.4669277188569971,0.4964785307136122,0.40956555928859184,0.4628797993658758,0.9383420600200303,0.49829958927312673
673.5,,,,,0.46219280249700684,0.49736229697910267,0.3891953279396438,0.4617249865524821,0.9398558097817542,0.4416190449789996
674.0,,,,,0.4547536861053563,0.4970270399852047,0.37998428318980804,0.45830432767137785,0.9413555101061976,0.40958683816215485
674.5,,,,,0.3452475816487129,0.49589489262995506,0.29987140052560024,0.3213648422636415,0.9428399994205511,0.28349969385445306
675.0,,,,,0.46786961136323574,0.42032297407879415,0.3827327955951543,0.40327765812543903,0.9443079868084152,0.35991786148013644
675.5,,,,,0.42970614865139395,0.29443709031090365,0.3476448190939893,0.2566320484300903,0.9457580568803774,0.18129339695761207
676.0,,,,,0.43790377345396514,0.281493650939045,0.4219410830225201,0.2511324633472877,0.9471886732983736,0.19583128055272225
676.5,,,,,0.5903629557539942,0.3565571205180672,0.4938774119883031,0.3704384936363155,0.9485981812671986,0.5775310298295174
677.0,,,,,0.6237430811242011,0.49269815409261236,0.4111679829621022,0.44881151638909234,0.5922638906656332,0.28380048676178554
677.5,,,,,0.6023778247618823,0.47708791005723117,0.45549426886806776,0.5306181536560604,0.45355273529218354,0.39728870823322293
678.0,,,,,0.5798440180748772,0.4384627584240318,0.5545375095249367,0.46552308623776995,0.39479837426878894,0.3319946252309276
678.5,,,,,0.5610617850034512,0.3499646174032312,0.38396751730652484,0.506358443109441,0.2704415082339876,0.29355396274489653
679.0,,,,,0.5458518062304191,0.35813506994008587,0.2840340928046329,0.6355425727220212,0.26868831869249293,0.354191716636514
679.5,,,,,0.5338811749300871,0.5235932334388338,0.49015393066964497,0.779649987263938,0.4762102484623093,0.3528573026059433
680.0,,,,,0.5247333323556325,0.5155969398786291,0.46496198302155206,0.7636161054757571,0.4702233673721695,0.3838680067120951
680.5,,,,,0.5179689182205556,0.5093335290246264,0.4195101392872192,0.7481195400696508,0.43206231713906007,0.41525212293803687
681.0,,,,,0.5131627836609737,0.5044857631694102,0.4069370391277787,0.7337387749266597,0.39635787879308654,0.45706639312414393
681.5,,,,,0.5099356162846681,0.5007831571633963,0.2740050614667875,0.7204498493273875,0.27617912189766586,0.3233741853367659
682.0,,,,,0.5079636482177402,0.4980227450072473,0.27447683975841725,0.7081450918780621,0.401750103331609,0.4050610510684653
682.5,,,,,0.47576409333386277,0.27223667258954976,0.33968337514498737,0.6968863855482599,0.49318307841664566,0.39616906381907163
683.0,,,,,0.30350440218494135,0.24187391861941138,0.3519811736328177,0.6866599991305801,0.5359601431232907,0.3063037790340286
683.5,,,,,0.2830895714092803,0.23488481946177217,0.2799841046471232,0.6773876884624085,0.8317275920718997,0.7508711216359878
684.0,,,,,0.3442285796210831,0.2667643767707244,0.331129428523117,0.6689370803262824,0.8185871507226693,0.7462923146000024
684.5,,,,,0.4606620054908857,0.4714786664088716,0.5202034118489588,0.66113238913835,0.8062951202644457,0.7413867266891434
685.0,,,,,0.46280857138179576,0.3814646484800761,0.5212110621379566,0.4917847392492172,0.7950841406764078,0.5285746065361288
685.5,,,,,0.46616781326921986,0.24774602050344263,0.5234316013981425,0.3895225282844863,0.7851263303977838,0.4218436509723701
686.0,,,,,0.47056055310682676,0.21334093925861697,0.5266692216547368,0.2862061004408796,0.7765460971751323,0.2902406686088975
686.5,,,,,0.47580777137554453,0.2387509598689267,0.5307187496249146,0.2881203157279581,0.7694303299032956,0.27214869839123174
687.0,,,,,0.4817308155988167,0.3514342752368785,0.5353706326020112,0.4562149884215118,0.7638367422261352,0.5081898832806173
687.5,,,,,0.4881533000040132,0.32530706921727376,0.540417693415195,0.4419238058110667,0.7598006350763695,0.46681512227238253
688.0,,,,,0.49490464145214774,0.31504774416851006,0.2555588489838809,0.43003231630905236,0.44163587980372876,0.2557457265172485
688.5,,,,,0.5018246581685837,0.31454109242305406,0.28445098835395743,0.42318693355068737,0.29855603494859195,0.24326317142843268
689.0,,,,,0.5087682535453331,0.31999165683426767,0.2905053708311969,0.41964003771009195,0.21176223951248144,0.2454308761101729
689.5,,,,,0.5156090536669049,0.3298414431178547,0.19580587717971404,0.4184139759990289,0.20939122853088085,0.2177013233649822
690.0,,,,,0.522241042388176,0.34400175707842096,0.24470748258648586,0.4196981385972256,0.24567667431696621,0.25928172356176116
690.5,,,,,0.5285777106916189,0.3645506763572504,0.25959157856763465,0.4246785137301678,0.23993157383587435,0.24530921712496503
691.0,,,,,0.5344540888462895,0.3638029199401876,0.3445020268470103,0.33411825756272734,0.31260450844702725,0.313689833175592
691.5,,,,,0.5399162396899464,0.30285273436622717,0.23683751433607966,0.26539048332133164,0.22586790951886798,0.24005714020158442
692.0,,,,,0.5457446321687469,0.33176865572060127,0.24244124611222417,0.3441078615676526,0.2209221514118521,0.24368961976225822
692.5,,,,,0.5549219556137458,0.3563982934198445,0.22679646474908394,0.3607149370631713,0.22778133640419915,0.21412057147007504
693.0,,,,,0.5575505763318538,0.4466123423518721,0.1449919343827807,0.5590053424115277,0.14694705018323104,0.16664987930911238
693.5,,,,,0.5598763509420263,0.4584127023447309,0.24903080677855582,0.5621361481609985,0.23873161090910025,0.21126947597143197
694.0,,,,,0.5617874752539659,0.4719954341815959,0.2587686125643897,0.5662935314424469,0.2534035795293951,0.22070230717238387
694.5,,,,,0.5631859010998475,0.4879512991364899,0.2683314756831101,0.5714996373639586,0.26852115058395054,0.23120699923782181
695.0,,,,,0.5639965669710949,0.5066144181611831,0.29887629686716793,0.5777777308989034,0.26835780215292165,0.26610196871759445
695.5,,,,,0.5641757667858146,0.5253048628542318,0.3229714766468434,0.5851495963958172,0.3121270352414612,0.30548178345297755
696.0,,,,,0.5637171539438044,0.542383099845054,0.2746350762140193,0.5936325254736142,0.25372141951922955,0.27877857313564575
696.5,,,,,0.56265416051964,0.5570779916190111,0.3076455133895139,0.6032359740450048,0.28649989898757655,0.30149378538373434
697.0,,,,,0.5610582526341494,0.5688055378703728,0.4371546233921115,0.6139580119492638,0.43300217412152775,0.4289859192203265
697.5,,,,,0.5590332733641987,0.5773091800664887,0.2627570396340589,0.6257874533440451,0.24318663724019873,0.25156794151962003
698.0,,,,,0.4752427106409541,0.5204404972062328,0.26850828208001337,0.6387036828860403,0.27100267411718765,0.2698843174471083
698.5,,,,,0.3257653176791504,0.3897189117587092,0.3640127899947789,0.6526370738709842,0.3041764408243201,0.3377858553129584
699.0,,,,,0.4615241941076938,0.4527554195439969,0.4593564224737658,0.6675093125325351,0.24355651981820814,0.3474389501109605
699.5,,,,,0.44150378510588983,0.3669543241938309,0.6201320336585903,0.6832172402284037,0.505056771922867,0.6547602577271948
700.0,,,,,0.45642968669000983,0.30206804250247005,0.47445013346307463,0.699632295499771,0.6334800743284383,0.6473640574768628
700.5,,,,,0.5678936447844692,0.2948126797842946,0.698975666691404,0.7166008446247738,0.9056753379486355,0.7146035003365612
701.0,,,,,0.5709576610371245,0.2961377028628228,0.7008885578873811,0.7339451630063794,0.9064157796262762,0.7310650445441028
701.5,,,,,0.5836765930197505,0.3002266643218572,0.7754941916957371,0.6586640570786428,0.9071199828490037,0.6324447507102623
702.0,,,,,0.5196613286196118,0.31430011426443805,0.4548320322229369,0.5627342040937294,0.49164914287322886,0.39297292956526736
702.5,,,,,0.46498470642883527,0.4033921327228245,0.406236019345052,0.6659875480797687,0.3090116143748041,0.2990087889626171
703.0,,,,,0.5962529825991739,0.42195922105807837,0.3780040940416219,0.7401616378496583,0.2787523087519956,0.3080153056319514
703.5,,,,,0.7025432403131611,0.45633344265456327,0.27574465718831337,0.5623151032884612,0.273596166309366,0.24863654039753585
704.0,,,,,0.6925055965008762,0.5640288908522919,0.3034245776684663,0.7722124556626111,0.3603084957724982,0.3370847279686072
704.5,,,,,0.678609668980412,0.6044269181975753,0.35271629579477154,0.7463614221756063,0.34091087313390805,0.3059172462281144
705.0,,,,,0.6614248563249333,0.637684072402148,0.4265121271101756,0.720562021208693,0.3594324683992619,0.3489349273827974
705.5,,,,,0.6418863657537807,0.6595214929000439,0.4592905749845031,0.6953139998994535,0.34350228044004144,0.37143533324686745
706.0,,,,,0.6210826010640246,0.6678358771278031,0.28304658569236507,0.6710505123791217,0.23750083187478443,0.26631832356815294
706.5,,,,,0.6000414442254278,0.6641719408249277,0.3403678689659299,0.6481302094593939,0.2630617267660526,0.3273845809927899
707.0,,,,,0.5795980276276923,0.6525644024557877,0.4345874745928779,0.6268305965820955,0.41282353838480457,0.41292097572417397
707.5,,,,,0.5603519054530637,0.6482044813270661,0.25180921309121274,0.6073458718642738,0.22834164022435216,0.2796817881533785
708.0,,,,,0.5426821894719994,0.6473682671138472,0.5516501671392081,0.5897903353051603,0.5473082714330317,0.44511183722901176
708.5,,,,,0.5267879411412429,0.6510585764899606,0.5267512877432774,0.574206973671967,0.5378946508338169,0.4451490068234436
709.0,,,,,0.5127335788852018,0.6607815198251913,0.5160833455517808,0.5605799050407476,0.5368398598618626,0.45659280965076077
709.5,,,,,0.5004900712981382,0.6691731718815487,0.5196222000960654,0.5488489659704302,0.5412315685058214,0.4798883662825515
710.0,,,,,0.4899689081295206,0.6762894858243819,0.5370762819796134,0.5389247511834024,0.5497912566866194,0.5154563581922138
710.5,,,,,0.48104860701093916,0.6821797719093559,0.5688444559609295,0.5307027332663098,0.563115715335162,0.5627741735606655
711.0,,,,,0.47359453973956017,0.6869771775069531,0.6056767302214345,0.524075546318321,0.5835564797033659,0.6135699661183639
711.5,,,,,0.4674731663495929,0.6907137560994141,0.6308084014380084,0.5189458201442305,0.6145093710946083,0.6523779229017796
712.0,,,,,0.4625617971173771,0.6934774365971927,0.427547072661859,0.5152255555911465,0.43445774957921746,0.47239883893873813
712.5,,,,,0.4587549243450939,0.6954256613319432,0.3785844148667843,0.512849086220512,0.5077595647307186,0.426715478882277
713.0,,,,,0.3476459342110836,0.35892995129914024,0.4159746844708839,0.5117751962446067,0.6369121793832379,0.4823194167369789
713.5,,,,,0.29360493978163277,0.29330087288096157,0.4720210662706507,0.5119883538534118,0.7397074842261504,0.5010574852384349
714.0,,,,,0.3138234777270863,0.3814716353095896,0.43822173958363164,0.412794301989566,0.9244989083809196,0.4478686172889148
714.5,,,,,0.2758467431935035,0.6757356474629017,0.3161762647975263,0.29574732946162785,0.9252633853229606,0.33619857407846887
715.0,,,,,0.2707620323267103,0.6762302094910408,0.42286150036856396,0.2979144723668911,0.9260261719504468,0.43396041705572164
715.5,,,,,0.29183281779488435,0.6774177094956378,0.4399422817950386,0.3072099094779217,0.9267859641186919,0.48460738899907996
716.0,,,,,0.5286007973350169,0.6726504428719762,0.7697525402801496,0.6006318566628032,0.9275414179941522,0.8047464302034679
716.5,,,,,0.5358251176333118,0.6715051224284986,0.7729300341366283,0.6127089887807864,0.9282911537673255,0.8050487874874672
717.0,,,,,0.544348075111472,0.6699429451214169,0.7765283157623195,0.6261096717629326,0.9290337595323699,0.8048227239190306
717.5,,,,,0.5542273792737676,0.6674519363083491,0.7804590739758328,0.6406203960769679,0.9297677954361381,0.8039931854182574
718.0,,,,,0.5654785651262468,0.6633568879518602,0.7846272466187063,0.6558992379500013,0.9304917982004138,0.8025333400333414
718.5,,,,,0.5780526919503925,0.6568072237235708,0.7889330649798573,0.6714491523897981,0.9312042861220552,0.8004478974925908
719.0,,,,,0.5918104776299256,0.6468064639593808,0.7932740126712916,0.6866017920743812,0.931903764656008,0.7977403621802241
719.5,,,,,0.6064933919728895,0.6323244813549024,0.7975461900382756,0.7005251854770115,0.9325887326839938,0.7943707448759116
720.0,,,,,0.6216923453460553,0.6125315568187185,0.8016442362241047,0.7122736478380699,0.9332576895664249,0.7902348948608384
720.5,,,,,0.37554597037920323,0.39398512360240356,0.47010161852980414,0.7208970683753861,0.9339646759086672,0.7851072157165205
721.0,,,,,0.4171943128098027,0.39090612503571387,0.45726587402945135,0.7256096356408605,0.7354835664978634,0.5315318842255692
721.5,,,,,0.28279027029712006,0.4569552637802884,0.6160196778982886,0.2883710563957126,0.7432434762501801,0.5438289566434249
722.0,,,,,0.2903803222637462,0.5268081041981317,0.655394138495897,0.2726788612270099,0.43986280574341086,0.5593097767430202
722.5,,,,,0.2113162723937324,0.5063047982502725,0.5804603160084065,0.2788361327188881,0.6248565518588629,0.569288477977013
723.0,,,,,0.19763525177462024,0.46354611124088374,0.6878861205392137,0.2517622496397628,0.2990690400123049,0.39330765905056875
723.5,,,,,0.19268223275266286,0.39649391054395555,0.7253167622671263,0.28348033379962606,0.41511166117274567,0.3848581347607365
724.0,,,,,0.20452389762124984,0.3247433848538397,0.6336133356360292,0.36234369951266593,0.025644516409872652,0.3767455343909797
724.5,,,,,0.1864827701388484,0.31604254304281665,0.6314083169202316,0.3935410393798717,0.019393359265766724,0.369005750294855
725.0,,,,,0.17371299205813573,0.3080529576480325,0.6292400893004011,0.41507398663502737,0.033388300379116206,0.361669529390497
725.5,,,,,0.30611721183354956,0.3007800544368948,0.6271166103467061,0.2199133871531811,0.3023917028444313,0.35476282170230133
726.0,,,,,0.2526196573556091,0.29422225472859465,0.6250467751836843,0.24078700620476062,0.2845903986420372,0.34831414771324093
726.5,,,,,0.22295186100031855,0.2883726511019292,0.6230406877717451,0.293783859163401,0.2602489083413249,0.3423299613446297
727.0,,,,,0.25993518265723015,0.2832205642512522,0.6211100204485048,0.3415539638650869,0.24228800188179184,0.33682247444351043
727.5,,,,,0.47806187120282606,0.27875295464376937,0.619268495755697,0.6207191648331303,0.4722456990752336,0.33179986416965646
728.0,,,,,0.477640251578004,0.27495567309443614,0.6175325409102629,0.6158074971493377,0.4723506385910681,0.327266605825564
728.5,,,,,0.47723131548185593,0.29578808032933296,0.615922190855056,0.4961743189727413,0.47243053329217277,0.3823968733662621
729.0,,,,,0.4768356422824202,0.3433438978194012,0.6144623568422758,0.3553011932850625,0.4724858408261477,0.4715328523181478
729.5,,,,,0.402246329763292,0.35745476937642007,0.6131846450360425,0.37667832854312483,0.7406655562697189,0.5025917458037509
730.0,,,,,0.5437392001665443,0.2611575424518576,0.61213002410975,0.3824702503900553,0.5116936818203638,0.5300538100142962
730.5,,,,,0.37912768017446363,0.358220728209645,0.6113528413685394,0.3731955629696483,0.5153453509808084,0.2707370870654094
731.0,,,,,0.20697919514438742,0.33522753612380396,0.6109270514676431,0.2740144976520296,0.392535395840958,0.2607098915479721
731.5,,,,,0.23705776954824573,0.312472462939781,0.6109562128198325,0.28997171925830045,0.29842960583047745,0.25042210190367686
732.0,,,,,0.2081357517062273,0.2519828341898894,0.6115901812045537,0.28405374475873996,0.4311126483755373,0.2881945893626563
732.5,,,,,0.18037226248469485,0.2427819710366781,0.6130543196437299,0.23694407277821422,0.033323091481755496,0.4563685682847845
733.0,,,,,0.17131626369702005,0.2511304671128034,0.6157035222448626,0.23877199619042316,0.017045502974025996,0.4479034518549998
733.5,,,,,0.16593080198840476,0.20037552809794149,0.6201290023983951,0.3101376031329272,0.012976129983918425,0.4473410892474896
734.0,,,,,0.16435834888338502,0.3183006466767927,0.6273869936278141,0.45614986997699414,0.014675532742326636,0.18888246210430015
734.5,,,,,0.166961993940465,0.3117806203229142,0.6395373584990213,0.4547717526304687,0.01862800284929206,0.1822327430848034
735.0,,,,,0.17420349882519298,0.30571718333964965,0.6610463725253277,0.45100810152216825,0.02498895809108795,0.17905562231810468
735.5,,,,,0.18655710688722132,0.30022381333231596,0.7025346655793643,0.4447155931486134,0.04142545399235108,0.18544393413934074
736.0,,,,,0.2042962142037084,0.29534200098794255,0.7833422443637905,0.4354733791236007,0.1055097931151993,0.22831833433320944
736.5,,,,,0.2838332046379495,0.2911266220562045,0.8518492046069721,0.24129982256818194,0.19476492521085426,0.3520880624802939
737.0,,,,,0.2547595375309432,0.28761285514369095,0.5481033071578635,0.3023525866579291,0.2857621912340142,0.37627230666868694
737.5,,,,,0.2741705460756741,0.28481719948542583,0.6264075786418555,0.26710881849021817,0.34244876657648615,0.5236832358016777
738.0,,,,,0.11382535771639721,0.2827389060608946,0.7577456871254988,0.27115413665121,0.2546364088510987,0.5269911489481383
738.5,,,,,0.24287110143298776,0.2813611729868445,0.9389358624852115,0.19882282114626335,0.272717269067139,0.3233619110532129
739.0,,,,,0.23310128037337288,0.2806516733750894,0.5856577325042456,0.24389829401853905,0.393076378896293,0.29545137611703604
739.5,,,,,0.29853247044202214,0.28056227962141606,0.5847968454653594,0.22634974952967707,0.31274914948799903,0.29384443222443624
740.0,,,,,0.24609172462323875,0.2810281924592951,0.5839478406905179,0.2544598636750157,0.2714805718113305,0.291416372738166
740.5,,,,,0.2796544363417758,0.28196704670713874,0.5831105677287478,0.1981569194723069,0.2524185230849549,0.2881760371155381
741.0,,,,,0.12482794012909312,0.28327889529870953,0.5822848735182704,0.4793762944398862,0.05079424234639192,0.2841739534992114
741.5,,,,,0.1270118889979236,0.28484816911651045,0.5814706023434031,0.45681819644488514,0.05342078510571605,0.2795025422315242
742.0,,,,,0.25955064255109556,0.28654862586385327,0.5806675957988445,0.28717014762155046,0.03459086849037395,0.2742956806787562
742.5,,,,,0.25541002851925937,0.28850597243762144,0.5798756927607847,0.2845202827855149,0.1123424828853307,0.26872816339555816
743.0,,,,,0.26046269070329753,0.2904791237512604,0.5790947293654667,0.2985344861343256,0.14946500960117073,0.26301501927765397
743.5,,,,,0.4735751383442667,0.2921351812822962,0.5783245389955411,0.5880458358371876,0.5136315014763408,0.2574095499277077
744.0,,,,,0.4737989384217818,0.29341438769455963,0.577564952272845,0.5951717694950812,0.5138684923172103,0.2521975728198421
744.5,,,,,0.4740471446816623,0.2943294463303886,0.5768157970603212,0.6011814160588816,0.5140878777929538,0.24768431931368853
745.0,,,,,0.4743200201877797,0.29485990044212684,0.5760768984707055,0.6056108619417464,0.5142891020911349,0.24417083374872042
745.5,,,,,0.4746178220454425,0.2950708765945112,0.5753480788836203,0.6081153134397619,0.5144716565322782,0.24191970469714405
746.0,,,,,0.47494080165053776,0.47980292853178697,0.5746291579711079,0.4684992571436318,0.5146350863259914,0.16039328299484784
746.5,,,,,0.4752892049310868,0.37938648209067793,0.5739199527311976,0.374601397581254,0.514778996959787,0.32447763784357714
747.0,,,,,0.4756632725813499,0.37877830233690724,0.6477672694514401,0.4428940391412579,0.6332364815821334,0.4765429118242107
747.5,,,,,0.47606324028854774,0.45332492609913033,0.5903742929446923,0.3674220030997275,0.5963249860915605,0.32792056492673105
748.0,,,,,0.4764893389522813,0.28673779096834406,0.5285619340600611,0.44661479368351686,0.5490766338219331,0.34940468429988014
748.5,,,,,0.38360580598558847,0.2189934912393751,0.5298583695848662,0.4362095903719331,0.45443230050486194,0.2776260850308586
749.0,,,,,0.5967854208614973,0.24398190566687972,0.6612554292787467,0.3434387860719172,0.5039421845728755,0.2009873646642877
749.5,,,,,0.5734917169500913,0.34262340892832066,0.49101582248436637,0.33442563677842096,0.4204494522023686,0.25178080873991426
750.0,,,,,0.5533792527252404,0.2819398767419033,0.4034629534760586,0.23844685083484263,0.3241280229982378,0.2657931780819432
750.5,,,,,0.4473052409447118,0.2595769707512235,0.3709807122869775,0.23138832742454457,0.6065261740231582,0.17246574649009566
751.0,,,,,0.4010546814625465,0.2886677167125308,0.3851974514520038,0.3003560386914608,0.5916475858056117,0.4642266900232751
751.5,,,,,0.3353719111252741,0.23170696028357696,0.3114235984185686,0.41509317337790774,0.5832686749942437,0.4115031176870173
752.0,,,,,0.2979546346825253,0.25536059545703615,0.29890628470287905,0.32329601367352007,0.5805158687299399,0.7397089391704761
752.5,,,,,0.2800403619130529,0.24344112987175393,0.3430138982310491,0.2840178371249389,0.5829760224703517,0.35249249085389456
753.0,,,,,0.4827227619881353,0.3236650935259319,0.6505702624791511,0.3539467365255478,0.5908058680266542,0.47798535321519436
753.5,,,,,0.47328427399798734,0.5116013677700404,0.6545994895165261,0.4681384338171701,0.604706315478669,0.5750020145794226
754.0,,,,,0.46762191869492437,0.43095904720734485,0.49440226612507876,0.35659754693123674,0.35197426761578027,0.3138143303785923
754.5,,,,,0.4649182648392058,0.29402119802345533,0.33326665340624173,0.23229419614369362,0.2912917025690649,0.30527698048446317
755.0,,,,,0.3665776918731128,0.313327513665101,0.32698213307806473,0.19955202728195368,0.27027172654596326,0.31827930181401043
755.5,,,,,0.2296818130314653,0.33890938756697075,0.23762453442302117,0.2498258321627214,0.22863447948779828,0.16037056981552675
756.0,,,,,0.2108695674241116,0.2673253425203586,0.4138101695913062,0.43910653340703076,0.2110209395994774,0.2731432266065929
756.5,,,,,0.26603539225394396,0.3462292539051282,0.37727113074299823,0.2909210004484441,0.2062105370616289,0.3077489919020649
757.0,,,,,0.4667673626062377,0.26355666708037534,0.2344961742706913,0.26047273032266793,0.25042430227594015,0.2778971324085277
757.5,,,,,0.4721194865871263,0.3228841790111977,0.2723922181783902,0.34792345931766633,0.29628437895169896,0.27689620934770415
758.0,,,,,0.4518398967458836,0.4494294141529486,0.21630496475677713,0.4717262534407229,0.4024434767238807,0.2043356499475088
758.5,,,,,0.2853998473229873,0.2693342862082956,0.19608417463252514,0.4768542908452249,0.3746104633633154,0.2581729859651324
759.0,,,,,0.23932883919232034,0.24094972602913356,0.30079638739427994,0.4815048963902973,0.29994040143840517,0.2484453255873773
759.5,,,,,0.29987640295527995,0.28371698464509254,0.30240343614682746,0.48545989074747903,0.2785905118602998,0.2968281185235462
760.0,,,,,0.4775257362032472,0.47068559518115866,0.39858717319187126,0.4881613496616057,0.3538104790718764,0.39154802362493557
760.5,,,,,0.485013585709024,0.46925696551402807,0.2816595914783638,0.48864506519857087,0.29781677971204606,0.2915151830264153
761.0,,,,,0.4845194717466028,0.4717917384474529,0.3400738496498072,0.4857362106154131,0.3800524515576253,0.3430463005683378
761.5,,,,,0.4796322023989972,0.47723769912960096,0.2403730611835494,0.47366950161386,0.2384537763054081,0.2391021464327266
762.0,,,,,0.4739069181949581,0.28629207087007924,0.24537523156410457,0.3212625027941878,0.2267345998521035,0.2277999520939507
762.5,,,,,0.31025012755534503,0.26002898450155243,0.27933297434557064,0.2133927922706726,0.30007714548285036,0.27138287645490605
763.0,,,,,0.2694465197108849,0.2887041870129119,0.2723840094886504,0.23493609092388437,0.1954055166148535,0.31010341258939167
763.5,,,,,0.29634800853593546,0.4757974681895,0.2858193934954606,0.32425398152442947,0.2482904202312472,0.3216565525412126
764.0,,,,,0.2995734663020009,0.30149178810324456,0.2976021173915012,0.46790900599729446,0.25696352120078747,0.31822788962814097
764.5,,,,,0.25711452495863757,0.35177364522784177,0.339416359170606,0.32276381211819005,0.2846730264469254,0.37681616546228
765.0,,,,,0.2939499502919876,0.3786080706745737,0.2396891036748508,0.2658715363652843,0.4536780503086796,0.26106193520177784
